order_id,product_id,user_id,order_date,quantity,returned
O3864,P12,U456,2025-10-31 23:35:12.930081,2,0
O3865,P292,U815,2025-07-22 23:35:12.930090,1,0
O3866,P59,U249,2025-09-19 23:35:12.930099,1,0
O3867,P394,U43,2025-08-04 23:35:12.930108,2,0
O3868,P43,U77,2025-06-25 23:35:12.930117,2,0
O3869,P280,U252,2025-09-27 23:35:12.930126,2,0
O3870,P371,U886,2025-09-15 23:35:12.930135,2,0
O3871,P108,U705,2026-01-02 23:35:12.930144,1,0
O3872,P389,U274,2025-08-03 23:35:12.930154,1,0
O3873,P499,U242,2025-05-18 23:35:12.930163,2,1
O3874,P9,U962,2025-08-24 23:35:12.930172,1,0
O3875,P270,U86,2026-01-14 23:35:12.930181,2,0
O3876,P45,U466,2026-01-09 23:35:12.930190,2,0
O3877,P265,U174,2026-02-02 23:35:12.930199,1,1
O3878,P321,U578,2025-09-24 23:35:12.930207,1,0
O3879,P463,U542,2025-11-24 23:35:12.930216,1,0
O3880,P155,U848,2025-09-03 23:35:12.930226,1,0
O3881,P484,U598,2026-01-17 23:35:12.930234,1,0
O3882,P332,U554,2025-04-06 23:35:12.930244,2,1
O3883,P466,U259,2026-01-15 23:35:12.930253,2,0
O3884,P374,U100,2025-12-29 23:35:12.930262,2,1
O3885,P352,U299,2025-08-20 23:35:12.930271,2,1
O3886,P352,U907,2025-09-29 23:35:12.930280,1,1
O3887,P155,U73,2025-03-01 23:35:12.930289,1,0
O3888,P89,U578,2025-06-15 23:35:12.930298,2,0
O3889,P467,U331,2025-06-24 23:35:12.930307,1,0
O3890,P347,U232,2025-05-16 23:35:12.930316,2,1
O3891,P101,U952,2025-07-07 23:35:12.930325,2,0
O3892,P164,U972,2025-11-07 23:35:12.930334,2,0
O3893,P334,U85,2025-06-29 23:35:12.930343,1,0
O3894,P423,U612,2025-06-25 23:35:12.930352,2,0
O3895,P59,U481,2025-06-01 23:35:12.930361,2,1
O3896,P116,U738,2025-02-09 23:35:12.930370,1,0
O3897,P455,U998,2026-01-04 23:35:12.930379,2,1
O3898,P475,U164,2025-02-26 23:35:12.930388,2,0
O3899,P336,U855,2025-04-25 23:35:12.930398,2,1
O3900,P224,U285,2025-07-17 23:35:12.930407,2,0
O3901,P11,U818,2025-10-08 23:35:12.930416,1,0
O3902,P243,U663,2025-09-07 23:35:12.930425,2,1
O3903,P187,U906,2026-01-24 23:35:12.930434,1,0
O3904,P199,U585,2025-05-26 23:35:12.930443,2,1
O3905,P447,U787,2025-03-15 23:35:12.930452,1,0
O3906,P70,U589,2025-04-28 23:35:12.930461,2,0
O3907,P376,U42,2026-01-29 23:35:12.930471,1,0
O3908,P212,U622,2025-04-21 23:35:12.930479,1,0
O3909,P301,U765,2026-01-22 23:35:12.930489,2,0
O3910,P60,U114,2025-03-23 23:35:12.930498,1,0
O3911,P307,U931,2025-03-18 23:35:12.930507,1,0
O3912,P248,U174,2025-03-04 23:35:12.930516,2,0
O3913,P171,U996,2025-03-09 23:35:12.930525,2,1
O3914,P474,U53,2025-12-01 23:35:12.930534,2,1
O3915,P101,U631,2025-07-30 23:35:12.930543,1,0
O3916,P469,U303,2025-12-21 23:35:12.930552,2,0
O3917,P20,U157,2025-02-23 23:35:12.930561,1,0
O3918,P376,U883,2025-06-16 23:35:12.930570,2,0
O3919,P404,U256,2025-08-25 23:35:12.930579,1,1
O3920,P84,U557,2025-12-21 23:35:12.930588,1,1
O3921,P478,U486,2025-12-09 23:35:12.930597,2,0
O3922,P341,U523,2025-07-29 23:35:12.930606,1,1
O3923,P5,U820,2025-09-15 23:35:12.930615,2,0
O3924,P260,U584,2025-08-16 23:35:12.930624,2,1
O3925,P269,U939,2025-02-09 23:35:12.930633,2,0
O3926,P51,U115,2026-01-11 23:35:12.930642,1,0
O3927,P364,U540,2026-01-18 23:35:12.930652,1,0
O3928,P391,U790,2025-10-12 23:35:12.930661,2,0
O3929,P418,U990,2025-04-03 23:35:12.930670,1,0
O3930,P351,U185,2025-05-21 23:35:12.930679,2,1
O3931,P272,U159,2025-02-13 23:35:12.930688,2,0
O3932,P223,U255,2025-08-10 23:35:12.930697,2,0
O3933,P111,U631,2025-07-27 23:35:12.930706,2,0
O3934,P110,U209,2026-02-05 23:35:12.930722,2,0
O3935,P92,U220,2025-07-10 23:35:12.930731,2,0
O3936,P231,U773,2025-02-07 23:35:12.930740,1,0
O3937,P49,U373,2025-10-19 23:35:12.930749,2,0
O3938,P87,U19,2026-01-23 23:35:12.930758,1,0
O3939,P424,U807,2026-01-03 23:35:12.930767,2,0
O3940,P207,U812,2025-07-22 23:35:12.930776,2,1
O3941,P70,U154,2025-11-20 23:35:12.930785,2,1
O3942,P171,U288,2026-01-04 23:35:12.930801,2,0
O3943,P275,U878,2026-01-30 23:35:12.930811,2,0
O3944,P239,U962,2026-01-13 23:35:12.930820,2,0
O3945,P69,U879,2025-07-05 23:35:12.930829,2,0
O3946,P214,U53,2025-04-18 23:35:12.930837,2,0
O3947,P335,U202,2025-04-24 23:35:12.930847,1,0
O3948,P316,U197,2025-07-05 23:35:12.930865,1,0
O3949,P308,U895,2025-03-11 23:35:12.930874,2,0
O3950,P26,U165,2025-03-25 23:35:12.930883,2,0
O3951,P382,U364,2025-10-26 23:35:12.930893,2,1
O3952,P332,U372,2025-10-25 23:35:12.930902,2,1
O3953,P244,U816,2025-08-21 23:35:12.930911,2,0
O3954,P140,U417,2025-02-15 23:35:12.930920,2,0
O3955,P124,U536,2025-07-27 23:35:12.930929,2,1
O3956,P99,U401,2026-02-01 23:35:12.930938,1,1
O3957,P169,U785,2025-05-28 23:35:12.930947,1,0
O3958,P31,U660,2025-05-16 23:35:12.930956,1,0
O3959,P176,U341,2026-01-24 23:35:12.930965,1,0
O3960,P144,U264,2025-11-10 23:35:12.930974,2,0
O3961,P461,U45,2025-10-10 23:35:12.930983,1,0
O3962,P18,U446,2025-07-01 23:35:12.930992,2,0
O3963,P232,U605,2025-05-31 23:35:12.931001,2,0
O3964,P281,U743,2025-12-22 23:35:12.931010,2,0
O3965,P45,U970,2026-01-23 23:35:12.931019,1,1
O3966,P318,U839,2026-02-03 23:35:12.931028,2,0
O3967,P380,U156,2025-02-28 23:35:12.931037,2,0
O3968,P418,U510,2025-03-10 23:35:12.931046,2,0
O3969,P174,U113,2025-03-12 23:35:12.931056,2,0
O3970,P58,U714,2025-03-28 23:35:12.931065,1,1
O3971,P233,U302,2025-11-03 23:35:12.931074,1,0
O3972,P140,U333,2025-10-16 23:35:12.931083,1,0
O3973,P361,U856,2025-04-23 23:35:12.931092,1,0
O3974,P445,U846,2026-01-21 23:35:12.931101,2,0
O3975,P441,U375,2025-06-21 23:35:12.931110,2,1
O3976,P107,U216,2025-05-22 23:35:12.931119,2,0
O3977,P319,U195,2025-11-03 23:35:12.931128,2,0
O3978,P31,U230,2026-01-28 23:35:12.931137,1,0
O3979,P360,U199,2025-03-09 23:35:12.931146,1,0
O3980,P86,U20,2025-04-01 23:35:12.931155,2,1
O3981,P440,U897,2025-09-18 23:35:12.931164,2,1
O3982,P250,U899,2025-11-14 23:35:12.931173,2,0
O3983,P370,U559,2025-11-20 23:35:12.931182,2,0
O3984,P284,U647,2025-09-19 23:35:12.931191,1,1
O3985,P485,U281,2025-12-18 23:35:12.931200,2,1
O3986,P310,U359,2025-05-12 23:35:12.931209,2,0
O3987,P233,U639,2025-10-25 23:35:12.931218,2,0
O3988,P94,U848,2025-07-04 23:35:12.931227,1,0
O3989,P479,U779,2025-06-10 23:35:12.931236,1,1
O3990,P146,U939,2025-06-11 23:35:12.931246,1,0
O3991,P94,U826,2025-04-19 23:35:12.931255,1,0
O3992,P271,U504,2025-08-24 23:35:12.931264,1,1
O3993,P496,U761,2025-11-11 23:35:12.931273,2,0
O3994,P133,U984,2025-05-03 23:35:12.931282,2,0
O3995,P315,U490,2025-09-18 23:35:12.931291,2,0
O3996,P102,U225,2025-12-05 23:35:12.931300,2,0
O3997,P383,U305,2025-05-28 23:35:12.931309,2,0
O3998,P39,U775,2025-08-01 23:35:12.931318,2,0
O3999,P103,U736,2026-01-03 23:35:12.931327,2,0
O4000,P462,U227,2025-08-02 23:35:12.931336,1,0
O4001,P482,U429,2026-01-15 23:35:12.931345,1,1
O4002,P39,U172,2025-08-11 23:35:12.931354,2,1
O4003,P132,U350,2026-01-24 23:35:12.931363,2,0
O4004,P83,U992,2025-03-25 23:35:12.931372,1,0
O4005,P342,U279,2025-02-17 23:35:12.931382,1,0
O4006,P165,U292,2025-11-30 23:35:12.931391,2,0
O4007,P169,U597,2025-09-26 23:35:12.931400,2,0
O4008,P177,U854,2025-05-30 23:35:12.931409,1,0
O4009,P222,U378,2025-07-20 23:35:12.931418,1,0
O4010,P249,U948,2025-11-09 23:35:12.931426,1,0
O4011,P112,U980,2025-09-22 23:35:12.931435,1,0
O4012,P495,U677,2025-09-09 23:35:12.931444,1,0
O4013,P342,U944,2025-11-30 23:35:12.931454,1,0
O4014,P270,U320,2025-04-02 23:35:12.931463,2,0
O4015,P348,U531,2025-04-23 23:35:12.931472,1,0
O4016,P491,U611,2025-05-30 23:35:12.931481,2,1
O4017,P76,U646,2025-08-17 23:35:12.931490,1,1
O4018,P200,U216,2025-07-13 23:35:12.931499,2,0
O4019,P10,U798,2025-05-26 23:35:12.931508,2,0
O4020,P379,U990,2025-11-20 23:35:12.931517,1,0
O4021,P171,U607,2025-04-06 23:35:12.931526,1,0
O4022,P272,U930,2025-08-11 23:35:12.931536,2,0
O4023,P131,U854,2025-05-10 23:35:12.931545,1,1
O4024,P331,U948,2025-03-02 23:35:12.931554,1,0
O4025,P272,U167,2025-08-10 23:35:12.931563,2,1
O4026,P479,U932,2025-11-19 23:35:12.931572,2,0
O4027,P60,U368,2025-10-08 23:35:12.931581,1,0
O4028,P33,U581,2026-01-20 23:35:12.931590,2,0
O4029,P496,U504,2026-01-17 23:35:12.931599,1,0
O4030,P314,U68,2025-07-06 23:35:12.931608,1,0
O4031,P101,U887,2025-07-15 23:35:12.931617,1,0
O4032,P56,U594,2025-05-13 23:35:12.931626,2,0
O4033,P410,U453,2025-08-03 23:35:12.931640,2,1
O4034,P352,U349,2025-10-19 23:35:12.931649,1,0
O4035,P406,U649,2025-12-17 23:35:12.931658,1,1
O4036,P50,U475,2025-11-11 23:35:12.931667,2,1
O4037,P83,U978,2025-12-26 23:35:12.931676,1,1
O4038,P56,U737,2025-07-25 23:35:12.931685,2,0
O4039,P165,U61,2025-05-19 23:35:12.931694,2,0
O4040,P252,U710,2025-08-12 23:35:12.931703,2,1
O4041,P25,U409,2025-06-05 23:35:12.931712,1,0
O4042,P264,U316,2026-01-17 23:35:12.931721,2,0
O4043,P236,U817,2025-06-05 23:35:12.931730,1,0
O4044,P149,U908,2026-01-27 23:35:12.931739,1,0
O4045,P223,U925,2025-05-18 23:35:12.931749,1,0
O4046,P277,U273,2025-07-27 23:35:12.931758,2,0
O4047,P171,U264,2025-04-02 23:35:12.931767,2,0
O4048,P468,U861,2025-02-15 23:35:12.931776,2,1
O4049,P33,U263,2025-09-21 23:35:12.931785,2,0
O4050,P182,U874,2025-06-09 23:35:12.931794,2,1
O4051,P461,U167,2025-10-10 23:35:12.931803,1,0
O4052,P80,U756,2025-02-19 23:35:12.931812,2,1
O4053,P406,U573,2025-12-22 23:35:12.931821,1,0
O4054,P98,U806,2025-12-15 23:35:12.931830,2,1
O4055,P191,U958,2025-11-18 23:35:12.931839,2,0
O4056,P359,U486,2025-03-17 23:35:12.931848,2,1
O4057,P140,U619,2025-04-09 23:35:12.931857,1,0
O4058,P264,U446,2025-04-22 23:35:12.931867,1,1
O4059,P474,U412,2025-08-25 23:35:12.931876,1,1
O4060,P341,U370,2025-03-23 23:35:12.931885,2,0
O4061,P454,U289,2025-05-14 23:35:12.931905,1,0
O4062,P206,U254,2025-02-18 23:35:12.931914,1,1
O4063,P140,U854,2025-02-13 23:35:12.931923,2,0
O4064,P428,U369,2025-06-24 23:35:12.931932,1,1
O4065,P302,U825,2025-10-11 23:35:12.931941,1,0
O4066,P443,U351,2025-06-08 23:35:12.931950,1,0
O4067,P151,U639,2025-10-05 23:35:12.931959,2,1
O4068,P276,U821,2025-09-07 23:35:12.931968,2,0
O4069,P110,U468,2025-10-13 23:35:12.931977,2,1
O4070,P56,U250,2025-09-09 23:35:12.931987,2,0
O4071,P161,U119,2025-11-28 23:35:12.931996,2,0
O4072,P350,U98,2025-08-23 23:35:12.932005,2,0
O4073,P150,U837,2026-02-04 23:35:12.932013,2,0
O4074,P400,U364,2025-12-03 23:35:12.932022,2,0
O4075,P68,U632,2025-10-20 23:35:12.932032,2,0
O4076,P246,U433,2025-11-05 23:35:12.932041,2,0
O4077,P102,U942,2025-10-17 23:35:12.932049,1,0
O4078,P410,U815,2025-02-27 23:35:12.932058,2,1
O4079,P299,U402,2025-09-23 23:35:12.932068,1,0
O4080,P107,U302,2025-05-24 23:35:12.932081,1,0
O4081,P221,U477,2025-08-23 23:35:12.932091,1,0
O4082,P159,U960,2025-08-24 23:35:12.932100,1,0
O4083,P266,U137,2025-02-25 23:35:12.932109,2,0
O4084,P54,U915,2025-07-12 23:35:12.932120,1,0
O4085,P67,U132,2025-08-02 23:35:12.932129,1,0
O4086,P429,U307,2025-09-21 23:35:12.932138,2,0
O4087,P411,U96,2025-08-19 23:35:12.932148,2,0
O4088,P182,U241,2025-04-08 23:35:12.932158,1,1
O4089,P26,U401,2025-02-11 23:35:12.932168,2,0
O4090,P201,U761,2025-02-09 23:35:12.932177,1,0
O4091,P457,U369,2026-01-16 23:35:12.932186,2,0
O4092,P101,U898,2025-11-03 23:35:12.932195,2,0
O4093,P360,U228,2025-10-04 23:35:12.932204,2,1
O4094,P321,U998,2025-06-15 23:35:12.932213,2,0
O4095,P41,U787,2025-02-18 23:35:12.932222,2,0
O4096,P172,U842,2025-10-04 23:35:12.932232,2,0
O4097,P46,U260,2025-07-04 23:35:12.932241,1,0
O4098,P123,U804,2025-08-28 23:35:12.932250,1,0
O4099,P453,U401,2025-05-07 23:35:12.932259,2,0
O4100,P39,U272,2025-08-02 23:35:12.932268,1,0
O4101,P92,U41,2025-10-22 23:35:12.932278,2,0
O4102,P64,U364,2025-04-03 23:35:12.932288,2,0
O4103,P134,U900,2026-01-13 23:35:12.932297,2,0
O4104,P61,U490,2025-05-09 23:35:12.932306,1,0
O4105,P19,U2,2025-07-03 23:35:12.932315,1,0
O4106,P306,U431,2025-09-23 23:35:12.932324,1,1
O4107,P431,U514,2025-07-28 23:35:12.932333,1,0
O4108,P414,U872,2025-10-11 23:35:12.932342,2,1
O4109,P208,U951,2026-01-03 23:35:12.932351,1,0
O4110,P317,U119,2025-10-14 23:35:12.932360,1,0
O4111,P68,U936,2025-03-10 23:35:12.932369,1,0
O4112,P88,U511,2025-12-21 23:35:12.932378,2,0
O4113,P227,U958,2025-08-10 23:35:12.932387,2,0
O4114,P283,U376,2025-10-03 23:35:12.932396,2,0
O4115,P154,U247,2025-09-19 23:35:12.932405,2,0
O4116,P435,U175,2025-03-20 23:35:12.932414,2,1
O4117,P480,U585,2025-02-20 23:35:12.932424,1,0
O4118,P454,U803,2025-10-17 23:35:12.932438,2,0
O4119,P130,U368,2025-10-19 23:35:12.932447,2,0
O4120,P66,U381,2025-11-12 23:35:12.932456,1,0
O4121,P226,U459,2025-03-18 23:35:12.932465,2,0
O4122,P488,U928,2025-02-16 23:35:12.932474,1,0
O4123,P287,U458,2025-10-17 23:35:12.932483,2,1
O4124,P23,U290,2025-03-04 23:35:12.932492,2,1
O4125,P167,U949,2025-10-20 23:35:12.932502,2,0
O4126,P189,U489,2025-02-16 23:35:12.932511,2,0
O4127,P32,U716,2025-03-31 23:35:12.932520,2,1
O4128,P181,U658,2025-05-14 23:35:12.932529,1,0
O4129,P69,U255,2025-07-02 23:35:12.932538,1,0
O4130,P408,U361,2025-05-23 23:35:12.932547,1,0
O4131,P83,U155,2025-09-08 23:35:12.932556,2,0
O4132,P194,U937,2025-10-22 23:35:12.932566,2,0
O4133,P133,U787,2025-02-19 23:35:12.932574,2,0
O4134,P154,U276,2025-06-15 23:35:12.932584,2,0
O4135,P369,U12,2025-03-01 23:35:12.932593,1,0
O4136,P46,U213,2025-09-13 23:35:12.932602,1,0
O4137,P443,U636,2025-10-19 23:35:12.932611,1,0
O4138,P276,U525,2025-02-24 23:35:12.932620,2,0
O4139,P315,U635,2025-05-03 23:35:12.932629,1,0
O4140,P110,U635,2026-01-07 23:35:12.932638,1,0
O4141,P89,U211,2025-12-30 23:35:12.932648,1,0
O4142,P26,U728,2025-02-11 23:35:12.932657,2,0
O4143,P371,U214,2025-06-30 23:35:12.932666,1,1
O4144,P442,U258,2025-05-16 23:35:12.932675,1,1
O4145,P119,U975,2025-10-01 23:35:12.932684,1,0
O4146,P10,U687,2025-09-26 23:35:12.932693,1,0
O4147,P319,U505,2026-01-23 23:35:12.932702,2,0
O4148,P409,U583,2025-11-29 23:35:12.932711,1,0
O4149,P382,U15,2025-03-09 23:35:12.932720,1,1
O4150,P55,U616,2025-09-27 23:35:12.932729,2,0
O4151,P47,U247,2025-05-09 23:35:12.932738,1,0
O4152,P419,U837,2025-03-07 23:35:12.932748,1,0
O4153,P483,U549,2025-02-14 23:35:12.932757,2,0
O4154,P317,U632,2025-12-20 23:35:12.932766,2,0
O4155,P232,U35,2026-02-02 23:35:12.932775,2,0
O4156,P55,U553,2025-05-27 23:35:12.932784,2,0
O4157,P113,U748,2025-08-16 23:35:12.932793,1,1
O4158,P465,U928,2025-05-05 23:35:12.932802,2,1
O4159,P334,U501,2025-11-29 23:35:12.932812,1,0
O4160,P325,U741,2025-12-01 23:35:12.932821,2,0
O4161,P459,U483,2026-01-01 23:35:12.932830,1,0
O4162,P158,U148,2026-01-10 23:35:12.932839,1,0
O4163,P71,U247,2025-10-28 23:35:12.932848,2,0
O4164,P95,U383,2025-04-30 23:35:12.932857,2,0
O4165,P395,U277,2026-01-20 23:35:12.932867,1,0
O4166,P106,U579,2025-10-01 23:35:12.932876,1,0
O4167,P293,U607,2026-02-05 23:35:12.932885,1,0
O4168,P297,U179,2025-08-09 23:35:12.932894,1,0
O4169,P439,U830,2025-03-06 23:35:12.932903,2,0
O4170,P442,U940,2026-01-10 23:35:12.932912,2,0
O4171,P145,U90,2025-03-01 23:35:12.932921,2,1
O4172,P321,U4,2025-11-16 23:35:12.932930,1,0
O4173,P218,U117,2025-11-17 23:35:12.932939,2,0
O4174,P69,U114,2025-05-19 23:35:12.932948,2,1
O4175,P141,U421,2025-07-14 23:35:12.932957,1,1
O4176,P302,U111,2025-12-25 23:35:12.932966,1,0
O4177,P284,U639,2025-08-05 23:35:12.932975,1,1
O4178,P388,U220,2025-02-19 23:35:12.932984,2,0
O4179,P116,U69,2025-11-28 23:35:12.932993,2,0
O4180,P426,U643,2025-12-12 23:35:12.933003,1,0
O4181,P442,U600,2025-09-22 23:35:12.933012,2,0
O4182,P130,U217,2025-08-14 23:35:12.933021,1,0
O4183,P474,U611,2025-09-30 23:35:12.933030,1,0
O4184,P180,U245,2025-09-15 23:35:12.933039,1,0
O4185,P367,U458,2025-07-03 23:35:12.933048,2,0
O4186,P382,U566,2025-05-25 23:35:12.933057,2,0
O4187,P155,U564,2025-03-14 23:35:12.933066,2,0
O4188,P186,U875,2025-09-09 23:35:12.933088,2,0
O4189,P249,U944,2025-04-14 23:35:12.933097,1,0
O4190,P422,U722,2026-01-12 23:35:12.933107,2,1
O4191,P340,U663,2026-01-13 23:35:12.933116,2,1
O4192,P59,U466,2025-12-02 23:35:12.933125,2,0
O4193,P52,U927,2025-10-23 23:35:12.933134,2,0
O4194,P475,U687,2025-12-29 23:35:12.933143,2,0
O4195,P41,U878,2025-10-25 23:35:12.933152,1,0
O4196,P203,U519,2025-04-30 23:35:12.933161,2,0
O4197,P42,U946,2025-10-19 23:35:12.933180,1,0
O4198,P209,U748,2025-02-15 23:35:12.933189,1,0
O4199,P48,U114,2025-09-04 23:35:12.933198,1,0
O4200,P166,U832,2025-07-22 23:35:12.933207,2,1
O4201,P70,U518,2025-07-21 23:35:12.933216,2,0
O4202,P66,U492,2025-09-21 23:35:12.933225,2,0
O4203,P454,U212,2025-08-09 23:35:12.933250,2,1
O4204,P100,U862,2025-11-11 23:35:12.933259,1,0
O4205,P90,U247,2025-07-07 23:35:12.933267,1,0
O4206,P248,U637,2026-02-02 23:35:12.933276,2,0
O4207,P150,U175,2025-07-10 23:35:12.933285,2,0
O4208,P258,U602,2025-05-23 23:35:12.933295,2,0
O4209,P190,U80,2025-09-21 23:35:12.933304,1,0
O4210,P469,U349,2025-10-03 23:35:12.933313,1,0
O4211,P404,U867,2025-04-03 23:35:12.933322,1,0
O4212,P229,U459,2025-02-26 23:35:12.933331,2,0
O4213,P440,U19,2025-12-19 23:35:12.933340,2,0
O4214,P134,U540,2025-12-20 23:35:12.933349,1,0
O4215,P268,U2,2025-05-24 23:35:12.933358,2,1
O4216,P93,U357,2025-09-25 23:35:12.933367,1,0
O4217,P326,U132,2025-03-31 23:35:12.933376,1,0
O4218,P481,U894,2026-01-05 23:35:12.933385,1,0
O4219,P268,U413,2026-01-12 23:35:12.933394,1,0
O4220,P315,U570,2025-07-08 23:35:12.933403,2,0
O4221,P495,U825,2025-05-06 23:35:12.933412,2,0
O4222,P388,U721,2025-12-11 23:35:12.933421,1,1
O4223,P458,U565,2025-07-12 23:35:12.933430,2,1
O4224,P428,U341,2025-04-19 23:35:12.933439,2,0
O4225,P303,U763,2025-04-08 23:35:12.933448,2,0
O4226,P365,U5,2025-07-30 23:35:12.933458,2,0
O4227,P431,U278,2025-03-03 23:35:12.933467,1,0
O4228,P302,U555,2025-10-24 23:35:12.933476,2,0
O4229,P153,U753,2025-08-09 23:35:12.933485,2,0
O4230,P179,U376,2025-04-20 23:35:12.933494,2,0
O4231,P167,U213,2025-09-09 23:35:12.933503,2,0
O4232,P90,U119,2025-05-29 23:35:12.933512,2,0
O4233,P265,U408,2026-01-06 23:35:12.933521,1,1
O4234,P218,U592,2025-04-23 23:35:12.933530,1,0
O4235,P497,U745,2026-01-01 23:35:12.933540,1,0
O4236,P131,U323,2025-02-25 23:35:12.933548,2,0
O4237,P496,U520,2026-01-07 23:35:12.933558,1,1
O4238,P300,U3,2025-03-18 23:35:12.933566,1,0
O4239,P236,U534,2026-01-21 23:35:12.933576,2,0
O4240,P484,U583,2025-04-08 23:35:12.933585,2,0
O4241,P480,U502,2025-06-21 23:35:12.933594,1,0
O4242,P207,U388,2025-07-13 23:35:12.933603,1,1
O4243,P50,U64,2025-05-17 23:35:12.933612,2,0
O4244,P300,U377,2025-08-15 23:35:12.933621,1,0
O4245,P151,U475,2025-05-16 23:35:12.933630,1,1
O4246,P460,U815,2025-08-27 23:35:12.933640,2,0
O4247,P342,U366,2025-06-13 23:35:12.933649,1,0
O4248,P499,U15,2025-04-03 23:35:12.933658,2,0
O4249,P355,U510,2025-05-06 23:35:12.933667,2,1
O4250,P238,U580,2025-04-11 23:35:12.933676,2,0
O4251,P219,U765,2025-04-17 23:35:12.933685,2,0
O4252,P385,U618,2025-04-17 23:35:12.933694,2,0
O4253,P404,U679,2025-05-31 23:35:12.933703,2,0
O4254,P53,U751,2026-01-25 23:35:12.933713,1,0
O4255,P164,U877,2025-04-18 23:35:12.933722,1,0
O4256,P6,U77,2025-12-03 23:35:12.933731,2,1
O4257,P450,U868,2025-04-12 23:35:12.933740,1,0
O4258,P170,U76,2025-12-20 23:35:12.933749,1,0
O4259,P81,U894,2025-07-12 23:35:12.933758,1,0
O4260,P444,U970,2025-11-14 23:35:12.933767,2,0
O4261,P28,U303,2025-10-13 23:35:12.933776,2,1
O4262,P268,U427,2025-12-21 23:35:12.933785,1,0
O4263,P447,U90,2025-12-15 23:35:12.933794,2,0
O4264,P347,U588,2025-07-17 23:35:12.933803,2,0
O4265,P155,U1,2025-02-14 23:35:12.933812,1,0
O4266,P56,U801,2025-12-10 23:35:12.933822,2,0
O4267,P179,U492,2025-09-02 23:35:12.933831,1,0
O4268,P74,U943,2025-04-23 23:35:12.933840,1,1
O4269,P74,U328,2025-11-20 23:35:12.933849,1,1
O4270,P264,U998,2025-04-08 23:35:12.933858,1,0
O4271,P220,U978,2025-08-26 23:35:12.933867,2,1
O4272,P454,U374,2025-07-01 23:35:12.933876,2,0
O4273,P253,U721,2025-08-02 23:35:12.933885,1,0
O4274,P388,U214,2025-11-12 23:35:12.933894,2,0
O4275,P105,U843,2025-04-16 23:35:12.933903,1,0
O4276,P46,U64,2025-09-13 23:35:12.933913,2,0
O4277,P285,U381,2025-12-02 23:35:12.933922,1,0
O4278,P92,U864,2025-11-04 23:35:12.933931,2,0
O4279,P132,U433,2025-03-02 23:35:12.933940,2,0
O4280,P78,U211,2026-01-29 23:35:12.933949,1,0
O4281,P158,U267,2025-09-10 23:35:12.933958,2,0
O4282,P445,U602,2025-06-15 23:35:12.933967,2,0
O4283,P288,U409,2025-02-15 23:35:12.933976,2,0
O4284,P192,U698,2025-05-11 23:35:12.933986,2,0
O4285,P384,U522,2025-12-13 23:35:12.933995,2,0
O4286,P64,U990,2025-08-18 23:35:12.934004,2,1
O4287,P149,U361,2025-09-13 23:35:12.934013,1,0
O4288,P208,U285,2026-01-27 23:35:12.934031,1,0
O4289,P185,U573,2025-11-13 23:35:12.934040,2,1
O4290,P133,U834,2025-04-15 23:35:12.934048,1,0
O4291,P212,U972,2026-01-19 23:35:12.934057,2,0
O4292,P59,U599,2026-01-10 23:35:12.934066,2,0
O4293,P67,U789,2025-12-28 23:35:12.934075,1,1
O4294,P73,U577,2025-08-22 23:35:12.934084,2,0
O4295,P367,U785,2025-03-06 23:35:12.934093,2,0
O4296,P236,U726,2025-04-26 23:35:12.934102,2,0
O4297,P148,U829,2025-10-22 23:35:12.934112,1,0
O4298,P75,U8,2025-07-25 23:35:12.934121,1,0
O4299,P279,U892,2025-10-11 23:35:12.934130,2,0
O4300,P486,U60,2025-03-08 23:35:12.934139,2,0
O4301,P387,U562,2025-12-16 23:35:12.934148,2,1
O4302,P166,U7,2025-12-23 23:35:12.934157,2,1
O4303,P244,U795,2025-10-22 23:35:12.934166,1,0
O4304,P192,U929,2025-03-06 23:35:12.934175,1,1
O4305,P61,U61,2025-04-30 23:35:12.934184,1,0
O4306,P279,U550,2025-05-05 23:35:12.934194,2,0
O4307,P430,U114,2025-08-14 23:35:12.934203,1,0
O4308,P12,U996,2025-08-27 23:35:12.934212,1,1
O4309,P397,U687,2025-03-06 23:35:12.934221,1,1
O4310,P323,U172,2025-05-07 23:35:12.934230,2,0
O4311,P100,U321,2025-12-02 23:35:12.934239,1,1
O4312,P44,U598,2025-12-01 23:35:12.934248,1,0
O4313,P258,U933,2025-07-16 23:35:12.934257,2,1
O4314,P466,U935,2025-08-12 23:35:12.934266,1,1
O4315,P279,U343,2026-01-20 23:35:12.934290,2,0
O4316,P201,U961,2025-08-18 23:35:12.934299,1,0
O4317,P261,U193,2025-09-10 23:35:12.934308,1,0
O4318,P375,U34,2026-01-08 23:35:12.934317,1,0
O4319,P220,U52,2025-05-03 23:35:12.934326,1,0
O4320,P391,U75,2025-08-14 23:35:12.934335,2,0
O4321,P462,U116,2025-05-02 23:35:12.934344,2,1
O4322,P174,U745,2025-05-30 23:35:12.934353,1,0
O4323,P450,U833,2026-01-31 23:35:12.934362,1,0
O4324,P72,U841,2026-01-01 23:35:12.934371,1,1
O4325,P386,U232,2025-07-05 23:35:12.934380,2,1
O4326,P496,U205,2025-12-24 23:35:12.934389,1,0
O4327,P416,U827,2025-11-05 23:35:12.934398,1,1
O4328,P338,U453,2025-11-15 23:35:12.934407,1,0
